,Unnamed: 0,title,company,location,salary,summary
1079,77,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1080,78,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
1081,79,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
1082,80,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
1083,81,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
1084,82,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
1085,83,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
1086,84,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
1087,85,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
1088,86,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1089,87,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1090,88,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
1091,89,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1092,90,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
1093,91,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
1094,92,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
1095,93,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
1096,94,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
1097,95,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
1098,96,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
1099,97,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
1100,98,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
1101,99,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
1102,100,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
1103,101,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1104,102,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
1105,103,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
1106,104,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
1107,105,newArtificial Intelligence,TechSur Solutions,"Remote in Washington, DC 20001",,"Design, implement and evaluate relevant machine learning solutions in natural language understanding, summarization and natural language generation."
1108,106,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
1109,107,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
