,Unnamed: 0,title,company,location,salary,summary
1378,36,UI/UX Designer,Leidos,"Reston, VA 20190 (Sunset Hills area)+1 location",,"This role provides User Interface and Human Factors design, development, and maintenance of software applications using a tailored SAFe Agile DevSecOps process."
1379,37,Content Designer,Facebook App,"Washington, DC+1 location",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
1380,38,newEngineer/Scientist III (UX Designer),Jacobs,"Washington, DC 20001 (Swampoodle area)",,"UX Design leads all phases of the User-Centered Design (UCD) system lifecycle and acquisition process from design and development, through sustainment and…"
1381,39,UX/HF Designer,General Dynamics Information Technology,"Fort Belvoir, VA",,GDIT is currently looking to hire a UX/HF Designer for a Defense Threat Reduction Agency Data Science Program.
1382,40,"UX Product Designer, LoopNet",CoStar Group,"Washington, DC 20005 (Logan Circle area)",,"Collaboratively with a diverse group of colleagues including product leads, researchers, engineers, marketing leads, and other designers."
1383,41,UI Designer,ZeniMax Media Inc.,"Rockville, MD 20850",,Experience working on a team of designers.They have worked with a team of designers and product leads.They will work with UX designers to build prototypes for…
1384,42,UX/UI Designer - Consumer Card & Bank Experience Design,Capital One - US,"McLean, VA+9 locations",,UX/UI Designer - Consumer Card & Bank Experience Design.The Consumer Card and Bank Experience Design team at Capital One is at the forefront of enriching our…
1385,43,UI/UX Designer,CTAC,"Falls Church, VA 22042",,"The candidate will be responsible for understanding the client’s goals, user needs, and technology to create an optimal user experience and design."
1386,44,Lead UX Designer - Small Business,Capital One - US,"McLean, VA",,"Collaborating with technology, product, and business teams to uncover customer and business needs, then translating them into engaging, simple, and intuitive…"
1387,45,UI Designer,ZeniMax Media Inc.,"Rockville, MD 20850",,Experience working on a team of designers.They have worked with a team of designers and product leads.They will work with UX designers to build prototypes for…
1388,46,UX/UI Designer - Consumer Card & Bank Experience Design,Capital One - US,"McLean, VA+10 locations",,UX/UI Designer - Consumer Card & Bank Experience Design.The Consumer Card and Bank Experience Design team at Capital One is at the forefront of enriching our…
1389,47,UI/UX Designer,CTAC,"Falls Church, VA 22042",,"The candidate will be responsible for understanding the client’s goals, user needs, and technology to create an optimal user experience and design."
1390,48,UI/UX Designer,Securiport,"Washington, DC",,"Securiport LLC is a US company based in Washington, DC, that specializes in the design and implementation of passenger biometric recognition, immigration…"
1391,49,Junior UX Designer,Octo,"Reston, VA 20191 (Hunter area)+2 locations",,"At least 1+ years of user research and design experience as a key, hands-on designer on an Agile team through the development cycle of web, mobile, API and/or…"
1392,50,Product Designer,Tekmetric,"Remote in Washington, DC",,Work with other product designers and front-end engineering team to manage a design system used within the consumer product ecosystem.
1393,51,newProduct Designer,"ESRI, Inc.","Vienna, VA 22182",,Work closely with other designers and product engineers to iterate on visual designs.Proven ability to solve problems in collaboration with a team of designers…
1394,52,"Supervisory User Experience and Design (Manager, UXD) MSP",US Internal Revenue Service,"Hybrid remote in Washington, DC 20224",,OLS is responsible for developing handy applications such as IRS2GO (a smartphone application that lets taxpayers interact with the IRS using a mobile device)…
1395,53,UI/UX Designer,Municipal Securities Rulemaking Board,"Washington, DC 20005 (Downtown area)",,"The UI/UX designer will support our visual communications strategy by ensuring that the user interface design, functionality, and content structure for our…"
1396,54,newRemote UX Designer,Piper Companies,"Remote in McLean, VA 22102",,"Working directly with customers, product management, agile engineering teams, and other internal functions you will conduct user research, prototype, and create…"
1397,55,newUX Designer*,"Visionist, Inc.","Columbia, MD 21046+1 location",,5 years of experience as UX designer working on projects of similar scope and complexity.\*\* A**ctive Top Secret (TS/SCI) clearance with polygraph required.\*…
1398,56,User Interface (UI) Designer,University of Maryland,"College Park, MD 20742",,The designer will be responsible for helping architect the university’s design system and craft engaging user-centric digital experiences.
1399,57,"newDesign Researcher, Tech. Exp. Design",Capital One - US,"McLean, VA+4 locations",,"Actively teach and mentor designers.Helping designers and non-designers on project teams understand and apply research findings by framing problems, defining…"
1400,58,UI/UX Designer - Small Business Design,Capital One - US,"McLean, VA+3 locations",,You’re able to present research findings and design concepts to designers and product partners.The ideal candidate will have experience working across the…
1401,59,newSenior UX Designer (Remote),ICF,"Remote in Fairfax, VA 22031",,"Support and facilitate requirements gathering and communicate with clients to understand their business goals and objectives, and establish key design tenets to…"
1402,60,UX Designer,Innovative Defense Technologies (IDT),"Arlington, VA 22203 (Bluemont area)",,"The designer will take customer use cases, requirements, and feedback into shaping the overall vision of the product ecosystem.BA/BS in a relevant field."
1403,61,Product Designer,Meta,"Washington, DC 20004 (Penn Quarter area)+1 location",,"Give and solicit feedback from designers and a broader product team in order to continually raise our bar for quality, while also taking on mentorship."
1404,62,UI/UX Designer,Octo,"Temporarily Remote in Reston, VA 20191",,"As a UI/UX Designer with Octo, you will join a large Agile development team responsible for modernizing, iteratively developing on and maintaining operations…"
1405,63,newUX Designer,GridPoint,"Reston, VA 20190 (Sunset Hills area)",,GridPoint’s Product Design team is built to ensure that our products showcase a deep empathy for our customers.
1406,64,Senior UX Designer - Enterprise Platforms - All FINRA Locati...,Finra,"Rockville, MD 20850",,Acts as the primary designer for complex products and/or programs.The Senior UX Designer works under minimal supervision of senior development or design staff…
