,Unnamed: 0,title,company,location,salary,summary
1212,12,"newAssociate Producer, Fantasy Sports Radio – Part-Time",SiriusXM,"Washington, DC 20001 (Shaw area)+3 locations",,"Exercises both creative abilities and technical skills.Comfortable working with talent, artists and high profile individuals."
1213,13,Graphic Artist,Ho-Chunk,"Springfield, VA",,Ability to follow technical direction.All Native Group is looking for a graphic artist to support a courseware production team to design and develop graphic…
1214,14,Arts Positions - Seasonal,The Maryland-National Capital Park and Planning...,"Prince George's County, MD+1 location",,College degree or technical certification and experience required.Qualified artists to teach visual and performing arts classes.
1215,15,newJunior Project Manager,NJI MEDIA,"Remote in Alexandria, VA 22314",,Familiarity with website development project processes (mainly WordPress) and the ability to “get smart” quick on working with technical team members.
1216,16,Arts Positions - Seasonal,The Maryland-National Capital Park and Planning...,"Prince George's County, MD+1 location",,College degree or technical certification and experience required.Qualified artists to teach visual and performing arts classes.
1217,17,Assistant Technical Director,The Studio Theatre,"Washington, DC 20005 (Logan Circle area)",,"Additionally, this position will represent the department for technical needs on event rentals and special presentations hosted at Studio Theatre."
1218,18,"Theatre Assistant, On-Call",Prince George's Community College,"Largo, MD 20774",,Provide technical and logistical support to the events in the Center for Performing Arts.Assist and perform in facilitating student learning and supervise…
1219,19,"Software Engineering Manager, Payment Platform",Square,"Washington, DC 20005 (Downtown area)",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
1220,20,"newAssociate Producer, Fantasy Sports Radio – Part-Time",SiriusXM,"Washington, DC 20001 (Shaw area)+3 locations",,"Exercises both creative abilities and technical skills.Comfortable working with talent, artists and high profile individuals."
1221,21,"Sr. Director, Technical Delivery Excellence",Live Nation,"Remote in Chantilly, VA",,"Experience as a technical delivery manager, technical program manager, or similar within technical teams.Define and implement common planning practices across…"
1222,22,"newTechnical Writer, Senior",Alion Science and Technology,"Fairfax, VA 22033",,Technical writing/editing experience in various technical fields and writing styles.Collaborate with and interview technical staff as necessary to capture…
1223,23,"Host, Music - Contemporary Jazz - Part-Time",SiriusXM,"Washington, DC 20001 (Shaw area)",,"Be knowledgeable on contemporary/smooth jazz music and artists.Comfortable working with other talent, artists and high-profile individuals; must have strong…"
1224,24,"Head of Bitcoin & Crypto Policy, Block",Block,"Washington, DC",,"Experience navigating complex and technical policy issues, with multiple partners.You will be an expert on crypto policy and regulatory issues, with an ability…"
1225,25,"Assistant Technical Director, WNO/Education TYA",The John F. Kennedy Center for the Performing Arts,"Washington, DC 20566 (Foggy Bottom area)",,Bachelor's degree in technical theater is required; M.F.A. preferred.Assist with set ups and other technical needs at the WNO Rehearsal Studios.
1226,26,Graphic Artist,Vistra Communications,"Fort Meade, MD",,"The Graphic Artist will be responsible for performing tasks such as planning, designing, and producing graphic exhibits, including artistic considerations using…"
1227,27,newSr. Talent Partner,Adobe,"Washington, DC",,Effectively work with assigned technical scout(s) to develop deep pipelines.Manage relationships with hiring managers to create hiring strategies and drive…
1228,28,"Senior Programmer Writer, Open 3D Engine Documentation","Amazon Dev Center U.S., Inc.","Washington, DC",,"Looking for a funded open source technical writer position?Degree (AA or higher) in technical writing, computer science, or a professional discipline related…"
1229,29,Technical Writer III,"Agile Defense, Inc.","Washington, DC 20024 (Southwest Waterfront area)",,"The Senior Technical Writer shall coordinate efforts of technical artists and illustrators in preparing reports, articles, and publications of internal and…"
1230,30,"newProducer, NASCAR",SiriusXM,"Washington, DC 20001 (Shaw area)+1 location",,"Comfortable working with talent, artists and high-profile individuals.Monitors assigned channels for quality control and reports content error and technical…"
1231,31,"Software Dev Engineer, Amazon Imaging Tech",Amazon.com Services LLC,"Washington, DC+1 location",,"You will solve a breadth of technical problems involving service architecture, back-end software engineering, and user interface development."
1232,32,"Backend Engineer, Personalization",Spotify,"Remote in Washington, DC",,"Drive squad projects priorities, deadlines and work you're doing with your technical expertise.Design, develop, test, deploy, maintain and improve the Java…"
1233,33,Business Systems Analyst,The John F. Kennedy Center for the Performing Arts,"Washington, DC 20566 (Foggy Bottom area)",,"15% Create and maintain detailed technical documentation for I.T.25% Pro-actively and professionally manage a Jira Support queue, maintaining standard service…"
1234,34,Digital Specialist (Remote) (Part-Time) - Consortium for Hea...,Henry M Jackson Foundation For The Advan,"Remote in Bethesda, MD",,"HJF provides scientific, technical, and programmatic support services to CHAMP.Works closely with digital manager, web developer, editors, graphic artists, and…"
1235,35,Graphic Designer,Leidos,"Reston, VA 20170",,"Conduct interviews to gather technical information.The Graphic Artist will work closely with our Sr. Graphic Designer, Capture, Sales and Marketing group to…"
1236,36,Senior Character Artist,Radical Convergence,"Reston, VA 20190 (Sunset Hills area)",,"5+ years experience as a 3D artist or relevant portfolio.Be capable of providing constructive feedback, and guide junior artists to improve their skills."
1237,37,"Assistant in Electrical & Head Audio, Opera House",The John F. Kennedy Center for the Performing Arts,"Washington, DC 20566 (Foggy Bottom area)",,Bachelor’s degree in technical theatre; advanced degree preferred.The Kennedy Center Production Operations Department seeks a technician with a thorough…
1238,38,newStrategic Communications - Technical Writer / Graphics Suppo...,"SMS Data Products Group, Inc.","Remote in Arlington, VA",,Support technical writing and knowledge management tasks.Production artist skills to ensure that graphic designs from multiple projects accurately reflect…
1239,39,"Coordinator, Accessibility (Evening/Weekend)",The John F. Kennedy Center for the Performing Arts,"Washington, DC 20566 (Foggy Bottom area)",,"The Coordinator, Accessibility, coordinates and implements programs and projects of the Kennedy Center’s Access and VSA Office with primary responsibility for…"
1240,40,newMedia Solutions Architect,Freeman Company,"Remote in Washington, DC",,Or working with bands and artists on a projection experience across the city skyline!An essential skill is translating highly technical concepts into easily…
